# rust-symbols symbols/execution_layer | 2026-03-24T06:27:26Z | 390 symbols
# name|kind|path|signature
DEFAULT_GAS_LIMIT|const|beacon_node/execution_layer/src/test_utils/mock_builder.rs|pub const DEFAULT_GAS_LIMIT: u64 = 60_000_000;
DEFAULT_JWT_FILE|const|beacon_node/execution_layer/src/lib.rs|pub const DEFAULT_JWT_FILE: &str = "jwt.hex";
DEFAULT_JWT_SECRET|const|beacon_node/execution_layer/src/test_utils/mod.rs|pub const DEFAULT_JWT_SECRET: [u8; 32] = [42; 32];
DEFAULT_MOCK_EL_PAYLOAD_VALUE_WEI|const|beacon_node/execution_layer/src/test_utils/mod.rs|pub const DEFAULT_MOCK_EL_PAYLOAD_VALUE_WEI: u128 = 10_000_000_000_000_000;
DEFAULT_PAYLOAD_CACHE_SIZE|const|beacon_node/execution_layer/src/payload_cache.rs|pub const DEFAULT_PAYLOAD_CACHE_SIZE: NonZeroUsize = new_non_zero_usize(10);
EIP155_ERROR_STR|const|beacon_node/execution_layer/src/engine_api/http.rs|pub const EIP155_ERROR_STR: &str = "chain not synced beyond EIP-155 replay-protection fork block";
ENGINE_EXCHANGE_CAPABILITIES|const|beacon_node/execution_layer/src/engine_api/http.rs|pub const ENGINE_EXCHANGE_CAPABILITIES: &str = "engine_exchangeCapabilities";
ENGINE_EXCHANGE_CAPABILITIES_TIMEOUT|const|beacon_node/execution_layer/src/engine_api/http.rs|pub const ENGINE_EXCHANGE_CAPABILITIES_TIMEOUT: Duration = Duration::from_secs(1);
ENGINE_FORKCHOICE_UPDATED_TIMEOUT|const|beacon_node/execution_layer/src/engine_api/http.rs|pub const ENGINE_FORKCHOICE_UPDATED_TIMEOUT: Duration = Duration::from_secs(8);
ENGINE_FORKCHOICE_UPDATED_V1|const|beacon_node/execution_layer/src/engine_api/http.rs|pub const ENGINE_FORKCHOICE_UPDATED_V1: &str = "engine_forkchoiceUpdatedV1";
ENGINE_FORKCHOICE_UPDATED_V2|const|beacon_node/execution_layer/src/engine_api/http.rs|pub const ENGINE_FORKCHOICE_UPDATED_V2: &str = "engine_forkchoiceUpdatedV2";
ENGINE_FORKCHOICE_UPDATED_V3|const|beacon_node/execution_layer/src/engine_api/http.rs|pub const ENGINE_FORKCHOICE_UPDATED_V3: &str = "engine_forkchoiceUpdatedV3";
ENGINE_GET_BLOBS_TIMEOUT|const|beacon_node/execution_layer/src/engine_api/http.rs|pub const ENGINE_GET_BLOBS_TIMEOUT: Duration = Duration::from_secs(1);
ENGINE_GET_BLOBS_V1|const|beacon_node/execution_layer/src/engine_api/http.rs|pub const ENGINE_GET_BLOBS_V1: &str = "engine_getBlobsV1";
ENGINE_GET_BLOBS_V2|const|beacon_node/execution_layer/src/engine_api/http.rs|pub const ENGINE_GET_BLOBS_V2: &str = "engine_getBlobsV2";
ENGINE_GET_CLIENT_VERSION_TIMEOUT|const|beacon_node/execution_layer/src/engine_api/http.rs|pub const ENGINE_GET_CLIENT_VERSION_TIMEOUT: Duration = Duration::from_secs(1);
ENGINE_GET_CLIENT_VERSION_V1|const|beacon_node/execution_layer/src/engine_api/http.rs|pub const ENGINE_GET_CLIENT_VERSION_V1: &str = "engine_getClientVersionV1";
ENGINE_GET_PAYLOAD_BODIES_BY_HASH_V1|const|beacon_node/execution_layer/src/engine_api/http.rs|pub const ENGINE_GET_PAYLOAD_BODIES_BY_HASH_V1: &str = "engine_getPayloadBodiesByHashV1";
ENGINE_GET_PAYLOAD_BODIES_BY_RANGE_V1|const|beacon_node/execution_layer/src/engine_api/http.rs|pub const ENGINE_GET_PAYLOAD_BODIES_BY_RANGE_V1: &str = "engine_getPayloadBodiesByRangeV1";
ENGINE_GET_PAYLOAD_BODIES_TIMEOUT|const|beacon_node/execution_layer/src/engine_api/http.rs|pub const ENGINE_GET_PAYLOAD_BODIES_TIMEOUT: Duration = Duration::from_secs(10);
ENGINE_GET_PAYLOAD_TIMEOUT|const|beacon_node/execution_layer/src/engine_api/http.rs|pub const ENGINE_GET_PAYLOAD_TIMEOUT: Duration = Duration::from_secs(2);
ENGINE_GET_PAYLOAD_V1|const|beacon_node/execution_layer/src/engine_api/http.rs|pub const ENGINE_GET_PAYLOAD_V1: &str = "engine_getPayloadV1";
ENGINE_GET_PAYLOAD_V2|const|beacon_node/execution_layer/src/engine_api/http.rs|pub const ENGINE_GET_PAYLOAD_V2: &str = "engine_getPayloadV2";
ENGINE_GET_PAYLOAD_V3|const|beacon_node/execution_layer/src/engine_api/http.rs|pub const ENGINE_GET_PAYLOAD_V3: &str = "engine_getPayloadV3";
ENGINE_GET_PAYLOAD_V4|const|beacon_node/execution_layer/src/engine_api/http.rs|pub const ENGINE_GET_PAYLOAD_V4: &str = "engine_getPayloadV4";
ENGINE_GET_PAYLOAD_V5|const|beacon_node/execution_layer/src/engine_api/http.rs|pub const ENGINE_GET_PAYLOAD_V5: &str = "engine_getPayloadV5";
ENGINE_NEW_PAYLOAD_TIMEOUT|const|beacon_node/execution_layer/src/engine_api/http.rs|pub const ENGINE_NEW_PAYLOAD_TIMEOUT: Duration = Duration::from_secs(8);
ENGINE_NEW_PAYLOAD_V1|const|beacon_node/execution_layer/src/engine_api/http.rs|pub const ENGINE_NEW_PAYLOAD_V1: &str = "engine_newPayloadV1";
ENGINE_NEW_PAYLOAD_V2|const|beacon_node/execution_layer/src/engine_api/http.rs|pub const ENGINE_NEW_PAYLOAD_V2: &str = "engine_newPayloadV2";
ENGINE_NEW_PAYLOAD_V3|const|beacon_node/execution_layer/src/engine_api/http.rs|pub const ENGINE_NEW_PAYLOAD_V3: &str = "engine_newPayloadV3";
ENGINE_NEW_PAYLOAD_V4|const|beacon_node/execution_layer/src/engine_api/http.rs|pub const ENGINE_NEW_PAYLOAD_V4: &str = "engine_newPayloadV4";
ETH_GET_BLOCK_BY_HASH|const|beacon_node/execution_layer/src/engine_api/http.rs|pub const ETH_GET_BLOCK_BY_HASH: &str = "eth_getBlockByHash";
ETH_GET_BLOCK_BY_HASH_TIMEOUT|const|beacon_node/execution_layer/src/engine_api/http.rs|pub const ETH_GET_BLOCK_BY_HASH_TIMEOUT: Duration = Duration::from_secs(1);
ETH_GET_BLOCK_BY_NUMBER|const|beacon_node/execution_layer/src/engine_api/http.rs|pub const ETH_GET_BLOCK_BY_NUMBER: &str = "eth_getBlockByNumber";
ETH_GET_BLOCK_BY_NUMBER_TIMEOUT|const|beacon_node/execution_layer/src/engine_api/http.rs|pub const ETH_GET_BLOCK_BY_NUMBER_TIMEOUT: Duration = Duration::from_secs(1);
ETH_SYNCING|const|beacon_node/execution_layer/src/engine_api/http.rs|pub const ETH_SYNCING: &str = "eth_syncing";
ETH_SYNCING_TIMEOUT|const|beacon_node/execution_layer/src/engine_api/http.rs|pub const ETH_SYNCING_TIMEOUT: Duration = Duration::from_secs(1);
EncodableJsonWithdrawal|struct|beacon_node/execution_layer/src/engine_api/json_structures.rs|pub struct EncodableJsonWithdrawal<'a>
Engine|struct|beacon_node/execution_layer/src/engines.rs|pub struct Engine
Engine::get_engine_capabilities|fn|beacon_node/execution_layer/src/engines.rs|pub async fn get_engine_capabilities(&self, age_limit : Option < Duration >) -> Result < EngineCapabilities , EngineA...
Engine::get_engine_version|fn|beacon_node/execution_layer/src/engines.rs|pub async fn get_engine_version(&self, age_limit : Option < Duration >) -> Result < Vec < ClientVersionV1 > , EngineA...
Engine::get_payload_id|fn|beacon_node/execution_layer/src/engines.rs|pub async fn get_payload_id(&self, head_block_hash : & ExecutionBlockHash, payload_attributes : & PayloadAttributes) ...
Engine::is_offline|fn|beacon_node/execution_layer/src/engines.rs|pub async fn is_offline(&self) -> bool
Engine::is_synced|fn|beacon_node/execution_layer/src/engines.rs|pub async fn is_synced(&self) -> bool
Engine::new|fn|beacon_node/execution_layer/src/engines.rs|pub fn new(api : HttpJsonRpc, executor : TaskExecutor) -> Self
Engine::notify_forkchoice_updated|fn|beacon_node/execution_layer/src/engines.rs|pub async fn notify_forkchoice_updated(&self, forkchoice_state : ForkchoiceState, payload_attributes : Option < Paylo...
Engine::request|fn|beacon_node/execution_layer/src/engines.rs|pub async fn request<'a, F, G, H>(self, func : F) -> Result < H , EngineError >
Engine::set_latest_forkchoice_state|fn|beacon_node/execution_layer/src/engines.rs|pub async fn set_latest_forkchoice_state(&self, state : ForkchoiceState)
Engine::upcheck|fn|beacon_node/execution_layer/src/engines.rs|pub async fn upcheck(&self)
Engine::watch_state|fn|beacon_node/execution_layer/src/engines.rs|pub async fn watch_state(&self) -> WatchStream < EngineState >
EngineCapabilities|struct|beacon_node/execution_layer/src/engine_api.rs|pub struct EngineCapabilities
EngineCapabilities::to_response|fn|beacon_node/execution_layer/src/engine_api.rs|pub fn to_response(&self) -> Vec < & str >
EngineError|enum|beacon_node/execution_layer/src/engines.rs|pub enum EngineError
EngineState|enum|beacon_node/execution_layer/src/engines.rs|pub enum EngineState
Error|enum|beacon_node/execution_layer/src/engine_api/auth.rs|pub enum Error
Error|enum|beacon_node/execution_layer/src/test_utils/mod.rs|pub enum Error
Error|enum|beacon_node/execution_layer/src/lib.rs|pub enum Error
Error|enum|beacon_node/execution_layer/src/versioned_hashes.rs|pub enum Error
Error|enum|beacon_node/execution_layer/src/engine_api.rs|pub enum Error
ExecutionBlock|struct|beacon_node/execution_layer/src/engine_api.rs|pub struct ExecutionBlock
ExecutionBlock::terminal_total_difficulty_reached|fn|beacon_node/execution_layer/src/engine_api.rs|pub fn terminal_total_difficulty_reached(&self, terminal_total_difficulty : Uint256) -> bool
ExecutionBlockGenerator|struct|beacon_node/execution_layer/src/test_utils/execution_block_generator.rs|pub struct ExecutionBlockGenerator<E: EthSpec>
ExecutionBlockGenerator::block_by_hash|fn|beacon_node/execution_layer/src/test_utils/execution_block_generator.rs|pub fn block_by_hash(&self, hash : ExecutionBlockHash) -> Option < Block < E > >
ExecutionBlockGenerator::block_by_number|fn|beacon_node/execution_layer/src/test_utils/execution_block_generator.rs|pub fn block_by_number(&self, number : u64) -> Option < Block < E > >
ExecutionBlockGenerator::build_new_execution_payload|fn|beacon_node/execution_layer/src/test_utils/execution_block_generator.rs|pub fn build_new_execution_payload(&mut self, head_block_hash : ExecutionBlockHash, parent : & Block < E >, id : Payl...
ExecutionBlockGenerator::drop_all_blocks|fn|beacon_node/execution_layer/src/test_utils/execution_block_generator.rs|pub fn drop_all_blocks(&mut self)
ExecutionBlockGenerator::execution_block_by_hash|fn|beacon_node/execution_layer/src/test_utils/execution_block_generator.rs|pub fn execution_block_by_hash(&self, hash : ExecutionBlockHash) -> Option < ExecutionBlock >
ExecutionBlockGenerator::execution_block_by_number|fn|beacon_node/execution_layer/src/test_utils/execution_block_generator.rs|pub fn execution_block_by_number(&self, number : u64) -> Option < ExecutionBlock >
ExecutionBlockGenerator::execution_payload_by_hash|fn|beacon_node/execution_layer/src/test_utils/execution_block_generator.rs|pub fn execution_payload_by_hash(&self, hash : ExecutionBlockHash) -> Option < ExecutionPayload < E > >
ExecutionBlockGenerator::execution_payload_by_number|fn|beacon_node/execution_layer/src/test_utils/execution_block_generator.rs|pub fn execution_payload_by_number(&self, number : u64) -> Option < ExecutionPayload < E > >
ExecutionBlockGenerator::forkchoice_updated|fn|beacon_node/execution_layer/src/test_utils/execution_block_generator.rs|pub fn forkchoice_updated(&mut self, forkchoice_state : ForkchoiceState, payload_attributes : Option < PayloadAttribu...
ExecutionBlockGenerator::genesis_block|fn|beacon_node/execution_layer/src/test_utils/execution_block_generator.rs|pub fn genesis_block(&self) -> Option < Block < E > >
ExecutionBlockGenerator::genesis_execution_block|fn|beacon_node/execution_layer/src/test_utils/execution_block_generator.rs|pub fn genesis_execution_block(&self) -> Option < ExecutionBlock >
ExecutionBlockGenerator::get_blob_and_proof|fn|beacon_node/execution_layer/src/test_utils/execution_block_generator.rs|pub fn get_blob_and_proof(&self, versioned_hash : & Hash256) -> Option < BlobAndProof < E > >
ExecutionBlockGenerator::get_blobs_bundle|fn|beacon_node/execution_layer/src/test_utils/execution_block_generator.rs|pub fn get_blobs_bundle(&mut self, id : & PayloadId) -> Option < BlobsBundle < E > >
ExecutionBlockGenerator::get_fork_at_timestamp|fn|beacon_node/execution_layer/src/test_utils/execution_block_generator.rs|pub fn get_fork_at_timestamp(&self, timestamp : u64) -> ForkName
ExecutionBlockGenerator::get_payload|fn|beacon_node/execution_layer/src/test_utils/execution_block_generator.rs|pub fn get_payload(&mut self, id : & PayloadId) -> Option < ExecutionPayload < E > >
ExecutionBlockGenerator::insert_block|fn|beacon_node/execution_layer/src/test_utils/execution_block_generator.rs|pub fn insert_block(&mut self, block : Block < E >) -> Result < ExecutionBlockHash , String >
ExecutionBlockGenerator::insert_block_without_checks|fn|beacon_node/execution_layer/src/test_utils/execution_block_generator.rs|pub fn insert_block_without_checks(&mut self, block : Block < E >) -> ExecutionBlockHash
ExecutionBlockGenerator::insert_pow_block|fn|beacon_node/execution_layer/src/test_utils/execution_block_generator.rs|pub fn insert_pow_block(&mut self, block_number : u64) -> Result < () , String >
ExecutionBlockGenerator::insert_pow_block_by_hash|fn|beacon_node/execution_layer/src/test_utils/execution_block_generator.rs|pub fn insert_pow_block_by_hash(&mut self, parent_hash : ExecutionBlockHash, unique_id : u64) -> Result < ExecutionBl...
ExecutionBlockGenerator::insert_pow_blocks|fn|beacon_node/execution_layer/src/test_utils/execution_block_generator.rs|pub fn insert_pow_blocks(&mut self, block_numbers : impl Iterator < Item = u64 >) -> Result < () , String >
ExecutionBlockGenerator::latest_block|fn|beacon_node/execution_layer/src/test_utils/execution_block_generator.rs|pub fn latest_block(&self) -> Option < Block < E > >
ExecutionBlockGenerator::latest_execution_block|fn|beacon_node/execution_layer/src/test_utils/execution_block_generator.rs|pub fn latest_execution_block(&self) -> Option < ExecutionBlock >
ExecutionBlockGenerator::modify_last_block|fn|beacon_node/execution_layer/src/test_utils/execution_block_generator.rs|pub fn modify_last_block(&mut self, block_modifier : impl FnOnce (& mut Block < E >))
ExecutionBlockGenerator::new|fn|beacon_node/execution_layer/src/test_utils/execution_block_generator.rs|pub fn new(shanghai_time : Option < u64 >, cancun_time : Option < u64 >, prague_time : Option < u64 >, osaka_time : O...
ExecutionBlockGenerator::new_payload|fn|beacon_node/execution_layer/src/test_utils/execution_block_generator.rs|pub fn new_payload(&mut self, payload : ExecutionPayload < E >) -> PayloadStatusV1
ExecutionBlockGenerator::set_min_blob_count|fn|beacon_node/execution_layer/src/test_utils/execution_block_generator.rs|pub fn set_min_blob_count(&mut self, count : usize)
ExecutionLayer|struct|beacon_node/execution_layer/src/lib.rs|pub struct ExecutionLayer<E: EthSpec>
ExecutionLayer::builder|fn|beacon_node/execution_layer/src/lib.rs|pub fn builder(&self) -> Option < Arc < BuilderHttpClient > >
ExecutionLayer::clear_proposer_preparation|fn|beacon_node/execution_layer/src/lib.rs|pub async fn clear_proposer_preparation(&self, proposer_index : u64)
ExecutionLayer::execution_engine_forkchoice_lock|fn|beacon_node/execution_layer/src/lib.rs|pub async fn execution_engine_forkchoice_lock(&self) -> MutexGuard < '_ , () >
ExecutionLayer::executor|fn|beacon_node/execution_layer/src/lib.rs|pub fn executor(&self) -> & TaskExecutor
ExecutionLayer::from_config|fn|beacon_node/execution_layer/src/lib.rs|pub fn from_config(config : Config, executor : TaskExecutor) -> Result < Self , Error >
ExecutionLayer::get_blobs_v1|fn|beacon_node/execution_layer/src/lib.rs|pub async fn get_blobs_v1(&self, query : Vec < Hash256 >) -> Result < Vec < Option < BlobAndProofV1 < E > > > , Error >
ExecutionLayer::get_blobs_v2|fn|beacon_node/execution_layer/src/lib.rs|pub async fn get_blobs_v2(&self, query : Vec < Hash256 >) -> Result < Option < Vec < BlobAndProofV2 < E > > > , Error >
ExecutionLayer::get_block_by_number|fn|beacon_node/execution_layer/src/lib.rs|pub async fn get_block_by_number(&self, query : BlockByNumberQuery < '_ >) -> Result < Option < ExecutionBlock > , Er...
ExecutionLayer::get_current_difficulty|fn|beacon_node/execution_layer/src/lib.rs|pub async fn get_current_difficulty(&self) -> Result < Option < Uint256 > , ApiError >
ExecutionLayer::get_engine_capabilities|fn|beacon_node/execution_layer/src/lib.rs|pub async fn get_engine_capabilities(&self, age_limit : Option < Duration >) -> Result < EngineCapabilities , Error >
ExecutionLayer::get_engine_version|fn|beacon_node/execution_layer/src/lib.rs|pub async fn get_engine_version(&self, age_limit : Option < Duration >) -> Result < Vec < ClientVersionV1 > , Error >
ExecutionLayer::get_payload|fn|beacon_node/execution_layer/src/lib.rs|pub async fn get_payload(&self, payload_parameters : PayloadParameters < '_ >, builder_params : BuilderParams, spec :...
ExecutionLayer::get_payload_bodies_by_hash|fn|beacon_node/execution_layer/src/lib.rs|pub async fn get_payload_bodies_by_hash(&self, hashes : Vec < ExecutionBlockHash >) -> Result < Vec < Option < Execut...
ExecutionLayer::get_payload_bodies_by_range|fn|beacon_node/execution_layer/src/lib.rs|pub async fn get_payload_bodies_by_range(&self, start : u64, count : u64) -> Result < Vec < Option < ExecutionPayload...
ExecutionLayer::get_payload_by_root|fn|beacon_node/execution_layer/src/lib.rs|pub fn get_payload_by_root(&self, root : & Hash256) -> Option < FullPayloadContents < E > >
ExecutionLayer::get_payload_for_header|fn|beacon_node/execution_layer/src/lib.rs|pub async fn get_payload_for_header(&self, header : & ExecutionPayloadHeader < E >, fork : ForkName) -> Result < Opti...
ExecutionLayer::get_payload_gloas|fn|beacon_node/execution_layer/src/lib.rs|pub async fn get_payload_gloas(&self, payload_parameters : PayloadParameters < '_ >) -> Result < BlockProposalContent...
ExecutionLayer::get_proposer_gas_limit|fn|beacon_node/execution_layer/src/lib.rs|pub async fn get_proposer_gas_limit(&self, proposer_index : u64) -> Option < u64 >
ExecutionLayer::get_responsiveness_watch|fn|beacon_node/execution_layer/src/lib.rs|pub async fn get_responsiveness_watch(&self) -> WatchStream < EngineState >
ExecutionLayer::get_suggested_fee_recipient|fn|beacon_node/execution_layer/src/lib.rs|pub async fn get_suggested_fee_recipient(&self, proposer_index : u64) -> Address
ExecutionLayer::has_any_proposer_preparation_data|fn|beacon_node/execution_layer/src/lib.rs|pub async fn has_any_proposer_preparation_data(&self) -> bool
ExecutionLayer::has_proposer_preparation_data|fn|beacon_node/execution_layer/src/lib.rs|pub async fn has_proposer_preparation_data(&self, proposer_index : u64) -> bool
ExecutionLayer::has_proposer_preparation_data_blocking|fn|beacon_node/execution_layer/src/lib.rs|pub fn has_proposer_preparation_data_blocking(&self, proposer_index : u64) -> bool
ExecutionLayer::insert_proposer|fn|beacon_node/execution_layer/src/lib.rs|pub async fn insert_proposer(&self, slot : Slot, head_block_root : Hash256, validator_index : u64, payload_attributes...
ExecutionLayer::is_offline_or_erroring|fn|beacon_node/execution_layer/src/lib.rs|pub async fn is_offline_or_erroring(&self) -> bool
ExecutionLayer::is_synced|fn|beacon_node/execution_layer/src/lib.rs|pub async fn is_synced(&self) -> bool
ExecutionLayer::is_synced_for_notifier|fn|beacon_node/execution_layer/src/lib.rs|pub async fn is_synced_for_notifier(&self, current_slot : Slot) -> bool
ExecutionLayer::notify_forkchoice_updated|fn|beacon_node/execution_layer/src/lib.rs|pub async fn notify_forkchoice_updated(&self, head_block_hash : ExecutionBlockHash, justified_block_hash : ExecutionB...
ExecutionLayer::notify_new_payload|fn|beacon_node/execution_layer/src/lib.rs|pub async fn notify_new_payload(&self, new_payload_request : NewPayloadRequest < '_ , E >) -> Result < PayloadStatus ...
ExecutionLayer::payload_attributes|fn|beacon_node/execution_layer/src/lib.rs|pub async fn payload_attributes(&self, current_slot : Slot, head_block_root : Hash256) -> Option < PayloadAttributes >
ExecutionLayer::propose_blinded_beacon_block|fn|beacon_node/execution_layer/src/lib.rs|pub async fn propose_blinded_beacon_block(&self, block_root : Hash256, block : & SignedBlindedBeaconBlock < E >, spec...
ExecutionLayer::set_builder_url|fn|beacon_node/execution_layer/src/lib.rs|pub fn set_builder_url(&self, builder_url : SensitiveUrl, builder_user_agent : Option < String >, builder_header_time...
ExecutionLayer::spawn|fn|beacon_node/execution_layer/src/lib.rs|pub fn spawn<F, U>(&self, generate_future : F, name : & 'static str)
ExecutionLayer::spawn_clean_proposer_caches_routine|fn|beacon_node/execution_layer/src/lib.rs|pub fn spawn_clean_proposer_caches_routine<S : SlotClock + 'static>(&self, slot_clock : S)
ExecutionLayer::spawn_watchdog_routine|fn|beacon_node/execution_layer/src/lib.rs|pub fn spawn_watchdog_routine<S : SlotClock + 'static>(&self, slot_clock : S)
ExecutionLayer::upcheck|fn|beacon_node/execution_layer/src/lib.rs|pub async fn upcheck(&self)
ExecutionLayer::update_proposer_preparation|fn|beacon_node/execution_layer/src/lib.rs|pub async fn update_proposer_preparation<'a, I>(&self, update_epoch : Epoch, proposer_data : I)
ExecutionLayer::watchdog_task|fn|beacon_node/execution_layer/src/lib.rs|pub async fn watchdog_task(&self)
ExecutionPayloadBodyV1|struct|beacon_node/execution_layer/src/engine_api.rs|pub struct ExecutionPayloadBodyV1<E: EthSpec>
ExecutionPayloadBodyV1::to_payload|fn|beacon_node/execution_layer/src/engine_api.rs|pub fn to_payload(self, header : ExecutionPayloadHeader < E >) -> Result < ExecutionPayload < E > , String >
FAILURE|const|beacon_node/execution_layer/src/metrics.rs|pub const FAILURE: &str = "failure";
FORKCHOICE_UPDATED|const|beacon_node/execution_layer/src/metrics.rs|pub const FORKCHOICE_UPDATED: &str = "forkchoice_updated";
